group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,5.262582302093506,119.21390533447266,-114.03865051269531,-113.95132303237915,-0.08732748031616211
low,1,0.0,5.24321174621582,119.21390533447266,-113.97774505615234,-113.97069358825684,-0.0070514678955078125
low,2,0.07000000029802322,4.788576602935791,119.21390533447266,-114.9091796875,-114.42532873153687,-0.48385095596313477
low,3,0.11999999731779099,4.141147136688232,119.21390533447266,-115.84288024902344,-115.07275819778442,-0.7701220512390137
low,4,0.2199999988079071,5.052558422088623,119.21390533447266,-114.39454650878906,-114.16134691238403,-0.2331995964050293
low,5,0.30000001192092896,5.077599048614502,119.21390533447266,-114.09111022949219,-114.13630628585815,0.0451960563659668
low,6,0.3400000035762787,5.072683334350586,119.21390533447266,-114.24620056152344,-114.14122200012207,-0.10497856140136719
medium,0,156.8300018310547,162.66702270507812,119.21390533447266,45.19429016113281,43.45311737060547,1.7411727905273438
medium,1,156.86000061035156,151.86415100097656,119.21390533447266,33.12428283691406,32.650245666503906,0.47403717041015625
medium,2,156.89999389648438,143.2247314453125,119.21390533447266,23.96430778503418,24.010826110839844,-0.04651832580566406
medium,3,156.99000549316406,167.78530883789062,119.21390533447266,49.335418701171875,48.57140350341797,0.7640151977539062
medium,4,157.0399932861328,139.73306274414062,119.21390533447266,21.063295364379883,20.51915740966797,0.5441379547119141
medium,5,157.25999450683594,161.0938720703125,119.21390533447266,43.37310028076172,41.879966735839844,1.493133544921875
medium,6,157.33999633789062,153.97836303710938,119.21390533447266,35.872833251953125,34.76445770263672,1.1083755493164062
high,0,1082.6199951171875,1078.82861328125,119.21390533447266,967.7235107421875,959.6147079467773,8.108802795410156
high,1,1085.4000244140625,1051.3782958984375,119.21390533447266,941.5569458007812,932.1643905639648,9.392555236816406
high,2,1103.5999755859375,1072.2374267578125,119.21390533447266,958.48486328125,953.0235214233398,5.461341857910156
high,3,1141.780029296875,961.1094360351562,119.21390533447266,851.1023559570312,841.8955307006836,9.206825256347656
high,4,1144.1500244140625,1079.4337158203125,119.21390533447266,967.18701171875,960.2198104858398,6.967201232910156
high,5,1188.1700439453125,1101.340576171875,119.21390533447266,991.9832763671875,982.1266708374023,9.856605529785156
high,6,1210.8900146484375,1068.677001953125,119.21390533447266,957.1198120117188,949.4630966186523,7.656715393066406
best,0,34.58000183105469,34.58056640625,119.21390533447266,-84.20372009277344,-84.63333892822266,0.42961883544921875
best,1,125.81999969482422,125.82240295410156,119.21390533447266,7.104103088378906,6.608497619628906,0.49560546875
best,2,12.649999618530273,12.644899368286133,119.21390533447266,-106.15495300292969,-106.56900596618652,0.41405296325683594
best,3,22.209999084472656,22.200828552246094,119.21390533447266,-96.79293060302734,-97.01307678222656,0.22014617919921875
best,4,17.280000686645508,17.268795013427734,119.21390533447266,-101.42729949951172,-101.94511032104492,0.5178108215332031
best,5,111.37000274658203,111.3775634765625,119.21390533447266,-7.830013275146484,-7.836341857910156,0.006328582763671875
best,6,153.1699981689453,153.1577606201172,119.21390533447266,34.32110595703125,33.94385528564453,0.37725067138671875
worst,0,852.72998046875,573.332275390625,119.21390533447266,458.47637939453125,454.11837005615234,4.358009338378906
worst,1,825.5999755859375,607.3988647460938,119.21390533447266,497.16021728515625,488.1849594116211,8.975257873535156
worst,2,271.6199951171875,458.813720703125,119.21390533447266,341.416259765625,339.59981536865234,1.8164443969726562
worst,3,213.57000732421875,399.34698486328125,119.21390533447266,281.24835205078125,280.1330795288086,1.1152725219726562
worst,4,799.489990234375,617.8923950195312,119.21390533447266,502.12890625,498.6784896850586,3.4504165649414062
worst,5,1141.780029296875,961.1094360351562,119.21390533447266,851.1023559570312,841.8955307006836,9.206825256347656
worst,6,1056.31005859375,885.6764526367188,119.21390533447266,774.5733642578125,766.4625473022461,8.110816955566406
random,0,77.52999877929688,67.80760955810547,119.21390533447266,-51.40091323852539,-51.40629577636719,0.005382537841796875
random,1,389.1600036621094,430.94921875,119.21390533447266,312.273193359375,311.73531341552734,0.5378799438476562
random,2,98.58999633789062,98.19772338867188,119.21390533447266,-20.87118911743164,-21.01618194580078,0.14499282836914062
random,3,350.8999938964844,387.2480163574219,119.21390533447266,269.3276062011719,268.0341110229492,1.2934951782226562
random,4,72.58999633789062,70.57830047607422,119.21390533447266,-48.85246276855469,-48.63560485839844,-0.21685791015625
random,5,590.7000122070312,614.0387573242188,119.21390533447266,495.1953125,494.8248519897461,0.37046051025390625
random,6,172.75,188.30679321289062,119.21390533447266,72.26997375488281,69.09288787841797,3.1770858764648438
