group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,2.8191473484039307,102.94316101074219,-99.37611389160156,-100.12401366233826,0.7478997707366943
low,1,0.0,3.0808722972869873,102.94316101074219,-99.46202087402344,-99.8622887134552,0.4002678394317627
low,2,0.07000000029802322,2.907686948776245,102.94316101074219,-99.66450500488281,-100.03547406196594,0.3709690570831299
low,3,0.11999999731779099,2.5694544315338135,102.94316101074219,-100.19432067871094,-100.37370657920837,0.17938590049743652
low,4,0.2199999988079071,3.010668992996216,102.94316101074219,-99.60733795166016,-99.93249201774597,0.32515406608581543
low,5,0.30000001192092896,2.957512140274048,102.94316101074219,-99.52996826171875,-99.98564887046814,0.45568060874938965
low,6,0.3400000035762787,2.9463448524475098,102.94316101074219,-99.61290740966797,-99.99681615829468,0.383908748626709
medium,0,156.8300018310547,170.01194763183594,102.94316101074219,68.39405059814453,67.06878662109375,1.3252639770507812
medium,1,156.86000061035156,157.36964416503906,102.94316101074219,53.948974609375,54.426483154296875,-0.477508544921875
medium,2,156.89999389648438,153.33677673339844,102.94316101074219,50.389041900634766,50.39361572265625,-0.004573822021484375
medium,3,156.99000549316406,154.97183227539062,102.94316101074219,52.501075744628906,52.02867126464844,0.47240447998046875
medium,4,157.0399932861328,157.39588928222656,102.94316101074219,54.86096954345703,54.452728271484375,0.40824127197265625
medium,5,157.25999450683594,171.98680114746094,102.94316101074219,70.4247817993164,69.04364013671875,1.3811416625976562
medium,6,157.33999633789062,161.05006408691406,102.94316101074219,58.625675201416016,58.106903076171875,0.5187721252441406
high,0,1082.6199951171875,1097.7786865234375,102.94316101074219,1000.8936157226562,994.8355255126953,6.0580902099609375
high,1,1085.4000244140625,1106.4273681640625,102.94316101074219,1011.5653076171875,1003.4842071533203,8.081100463867188
high,2,1103.5999755859375,1125.2900390625,102.94316101074219,1027.4736328125,1022.3468780517578,5.1267547607421875
high,3,1141.780029296875,1098.6546630859375,102.94316101074219,1003.17333984375,995.7115020751953,7.4618377685546875
high,4,1144.1500244140625,1131.7576904296875,102.94316101074219,1033.74169921875,1028.8145294189453,4.9271697998046875
high,5,1188.1700439453125,1215.35302734375,102.94316101074219,1120.389892578125,1112.4098663330078,7.9800262451171875
high,6,1210.8900146484375,1199.3533935546875,102.94316101074219,1103.5399169921875,1096.4102325439453,7.1296844482421875
best,0,3.5799999237060547,3.579805612564087,102.94316101074219,-99.25791931152344,-99.3633553981781,0.10543608665466309
best,1,2.740000009536743,2.7395894527435303,102.94316101074219,-100.93565368652344,-100.20357155799866,-0.7320821285247803
best,2,32.150001525878906,32.14838790893555,102.94316101074219,-70.92823791503906,-70.79477310180664,-0.13346481323242188
best,3,89.52999877929688,89.53240966796875,102.94316101074219,-13.511322021484375,-13.410751342773438,-0.1005706787109375
best,4,343.0899963378906,343.098876953125,102.94316101074219,240.9916534423828,240.1557159423828,0.8359375
best,5,377.75,377.76129150390625,102.94316101074219,276.5160217285156,274.81813049316406,1.6978912353515625
best,6,112.94000244140625,112.94851684570312,102.94316101074219,10.005170822143555,10.005355834960938,-0.0001850128173828125
worst,0,271.6199951171875,433.82269287109375,102.94316101074219,332.79510498046875,330.87953186035156,1.9155731201171875
worst,1,852.72998046875,692.125732421875,102.94316101074219,591.2855224609375,589.1825714111328,2.1029510498046875
worst,2,825.5999755859375,680.784912109375,102.94316101074219,584.1556396484375,577.8417510986328,6.3138885498046875
worst,3,213.57000732421875,342.5220642089844,102.94316101074219,239.3560333251953,239.5789031982422,-0.222869873046875
worst,4,680.8800048828125,807.0982666015625,102.94316101074219,708.6898193359375,704.1551055908203,4.5347137451171875
worst,5,799.489990234375,674.55029296875,102.94316101074219,574.1001586914062,571.6071319580078,2.4930267333984375
worst,6,821.1500244140625,924.9002075195312,102.94316101074219,826.7426147460938,821.9570465087891,4.7855682373046875
random,0,77.52999877929688,77.13477325439453,102.94316101074219,-25.30401611328125,-25.808387756347656,0.5043716430664062
random,1,389.1600036621094,411.4453430175781,102.94316101074219,309.069091796875,308.50218200683594,0.5669097900390625
random,2,98.58999633789062,107.10881042480469,102.94316101074219,4.0090532302856445,4.1656494140625,-0.15659618377685547
random,3,350.8999938964844,360.76934814453125,102.94316101074219,259.02728271484375,257.82618713378906,1.2010955810546875
random,4,72.58999633789062,69.0532455444336,102.94316101074219,-33.95649337768555,-33.889915466308594,-0.06657791137695312
random,5,590.7000122070312,595.3428955078125,102.94316101074219,492.3180847167969,492.3997344970703,-0.0816497802734375
random,6,172.75,179.16452026367188,102.94316101074219,78.47867584228516,76.22135925292969,2.2573165893554688
