sample_index,label_wm2,prediction_wm2,abs_error_wm2
0,19.18000030517578,9.01166820526123,10.16833209991455
1,55.84000015258789,54.17533874511719,1.6646614074707031
2,299.8500061035156,349.83795166015625,49.987945556640625
3,348.07000732421875,399.9738464355469,51.903839111328125
4,336.3800048828125,383.43682861328125,47.05682373046875
5,297.489990234375,352.07708740234375,54.58709716796875
6,283.6700134277344,350.219482421875,66.54946899414062
7,347.760009765625,407.69171142578125,59.93170166015625
8,294.7799987792969,352.2413024902344,57.4613037109375
9,14.680000305175781,8.226272583007812,6.453727722167969
10,347.4200134277344,400.5972595214844,53.17724609375
11,56.04999923706055,53.93916320800781,2.1108360290527344
12,345.57000732421875,388.69158935546875,43.12158203125
13,48.290000915527344,43.474082946777344,4.81591796875
14,38.95000076293945,27.18157196044922,11.768428802490234
15,134.47999572753906,141.93740844726562,7.4574127197265625
16,87.37000274658203,80.55967712402344,6.810325622558594
17,124.58999633789062,138.82171630859375,14.231719970703125
18,71.5999984741211,76.1461410522461,4.546142578125
19,97.0,109.3808364868164,12.380836486816406
20,2.5299999713897705,5.470877647399902,2.940877676010132
21,7.039999961853027,4.177550315856934,2.8624496459960938
22,142.8800048828125,131.88040161132812,10.999603271484375
23,11.899999618530273,7.056372165679932,4.843627452850342
24,117.25,145.23104858398438,27.981048583984375
25,108.54000091552734,120.42144012451172,11.881439208984375
26,15.039999961853027,18.020723342895508,2.9807233810424805
27,15.180000305175781,16.98210334777832,1.802103042602539
28,25.68000030517578,25.333049774169922,0.3469505310058594
29,49.209999084472656,82.5428237915039,33.33282470703125
30,70.5199966430664,76.41470336914062,5.894706726074219
31,1.0499999523162842,2.878909111022949,1.828909158706665
32,89.30999755859375,94.16471862792969,4.8547210693359375
33,14.420000076293945,15.850809097290039,1.4308090209960938
34,25.399999618530273,27.60475730895996,2.2047576904296875
35,14.609999656677246,15.601171493530273,0.9911718368530273
36,21.1299991607666,20.667896270751953,0.46210289001464844
37,29.190000534057617,31.298084259033203,2.108083724975586
38,25.209999084472656,24.88548469543457,0.32451438903808594
39,21.540000915527344,24.264833450317383,2.724832534790039
40,5.5,4.380792617797852,1.1192073822021484
41,35.58000183105469,37.13159942626953,1.5515975952148438
42,6.010000228881836,4.916463851928711,1.093536376953125
43,33.939998626708984,38.350372314453125,4.410373687744141
44,20.829999923706055,21.494979858398438,0.6649799346923828
45,7.119999885559082,5.800413608551025,1.3195862770080566
46,17.530000686645508,20.696264266967773,3.1662635803222656
47,2.640000104904175,5.264875888824463,2.624875783920288
48,35.599998474121094,40.30120849609375,4.701210021972656
49,20.190000534057617,22.624269485473633,2.4342689514160156
