group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,34.40296173095703,79.24746704101562,-47.38368606567383,-44.844505310058594,-2.5391807556152344
low,1,0.0,23.166227340698242,79.24746704101562,-58.18280792236328,-56.08123970031738,-2.1015682220458984
low,2,0.07000000029802322,19.95623207092285,79.24746704101562,-61.0438232421875,-59.29123497009277,-1.7525882720947266
low,3,0.11999999731779099,15.71367073059082,79.24746704101562,-65.31319427490234,-63.533796310424805,-1.779397964477539
low,4,0.2199999988079071,23.6553897857666,79.24746704101562,-57.53824234008789,-55.59207725524902,-1.9461650848388672
low,5,0.30000001192092896,27.705514907836914,79.24746704101562,-53.75874328613281,-51.54195213317871,-2.2167911529541016
low,6,0.3400000035762787,26.08539390563965,79.24746704101562,-55.08905792236328,-53.16207313537598,-1.9269847869873047
medium,0,156.8300018310547,163.44189453125,79.24746704101562,83.36923217773438,84.19442749023438,-0.8251953125
medium,1,156.86000061035156,166.510986328125,79.24746704101562,86.39276885986328,87.26351928710938,-0.8707504272460938
medium,2,156.89999389648438,163.66162109375,79.24746704101562,83.90288543701172,84.41415405273438,-0.5112686157226562
medium,3,156.99000549316406,171.93321228027344,79.24746704101562,91.8182601928711,92.68574523925781,-0.8674850463867188
medium,4,157.0399932861328,161.4915313720703,79.24746704101562,81.7343521118164,82.24406433105469,-0.5097122192382812
medium,5,157.25999450683594,164.2715606689453,79.24746704101562,84.3406982421875,85.02409362792969,-0.6833953857421875
medium,6,157.33999633789062,152.611328125,79.24746704101562,72.40946960449219,73.36386108398438,-0.9543914794921875
high,0,1082.6199951171875,1097.8006591796875,79.24746704101562,1016.7894287109375,1018.5531921386719,-1.763763427734375
high,1,1085.4000244140625,1086.6826171875,79.24746704101562,1005.4544677734375,1007.4351501464844,-1.980682373046875
high,2,1103.5999755859375,1102.170166015625,79.24746704101562,1022.3505249023438,1022.9226989746094,-0.572174072265625
high,3,1141.780029296875,1074.5450439453125,79.24746704101562,993.5299682617188,995.2975769042969,-1.767608642578125
high,4,1144.1500244140625,1120.353759765625,79.24746704101562,1040.06298828125,1041.1062927246094,-1.043304443359375
high,5,1188.1700439453125,1177.630859375,79.24746704101562,1096.20458984375,1098.3833923339844,-2.178802490234375
high,6,1210.8900146484375,1204.12744140625,79.24746704101562,1123.5386962890625,1124.8799743652344,-1.341278076171875
best,0,556.8300170898438,556.7815551757812,79.24746704101562,477.2002258300781,477.5340881347656,-0.3338623046875
best,1,25.209999084472656,25.172189712524414,79.24746704101562,-54.67258071899414,-54.07527732849121,-0.5973033905029297
best,2,561.22998046875,561.2517700195312,79.24746704101562,481.3465881347656,482.0043029785156,-0.65771484375
best,3,834.0700073242188,834.0298461914062,79.24746704101562,754.2213134765625,754.7823791503906,-0.561065673828125
best,4,733.02001953125,733.0416870117188,79.24746704101562,653.0418090820312,653.7942199707031,-0.752410888671875
best,5,130.8800048828125,130.8122100830078,79.24746704101562,51.02670669555664,51.56474304199219,-0.5380363464355469
best,6,43.880001068115234,43.81239700317383,79.24746704101562,-35.92100143432617,-35.4350700378418,-0.485931396484375
worst,0,852.72998046875,677.0317993164062,79.24746704101562,596.6778564453125,597.7843322753906,-1.106475830078125
worst,1,799.489990234375,629.0145874023438,79.24746704101562,548.5133666992188,549.7671203613281,-1.253753662109375
worst,2,680.8800048828125,822.6976318359375,79.24746704101562,742.5897216796875,743.4501647949219,-0.860443115234375
worst,3,213.57000732421875,350.9195251464844,79.24746704101562,271.11895751953125,271.67205810546875,-0.5531005859375
worst,4,504.29998779296875,370.6154479980469,79.24746704101562,290.2283020019531,291.36798095703125,-1.139678955078125
worst,5,913.2899780273438,790.818359375,79.24746704101562,709.9536743164062,711.5708923339844,-1.617218017578125
worst,6,677.5999755859375,555.8841552734375,79.24746704101562,476.18487548828125,476.6366882324219,-0.451812744140625
random,0,77.52999877929688,88.36514282226562,79.24746704101562,8.33942985534668,9.11767578125,-0.7782459259033203
random,1,389.1600036621094,413.6441955566406,79.24746704101562,334.1064758300781,334.396728515625,-0.290252685546875
random,2,98.58999633789062,94.06657409667969,79.24746704101562,14.199779510498047,14.819107055664062,-0.6193275451660156
random,3,350.8999938964844,376.4182434082031,79.24746704101562,296.6551208496094,297.1707763671875,-0.515655517578125
random,4,72.58999633789062,79.63591003417969,79.24746704101562,-0.25451183319091797,0.3884429931640625,-0.6429548263549805
random,5,590.7000122070312,583.1341552734375,79.24746704101562,503.47906494140625,503.8866882324219,-0.407623291015625
random,6,172.75,193.26185607910156,79.24746704101562,113.32035827636719,114.01438903808594,-0.69403076171875
