sample_index,label_wm2,prediction_wm2,abs_error_wm2
0,19.18000030517578,7.670157432556152,11.509842872619629
1,55.84000015258789,50.01369094848633,5.8263092041015625
2,299.8500061035156,277.1983947753906,22.651611328125
3,348.07000732421875,331.37213134765625,16.6978759765625
4,336.3800048828125,305.57733154296875,30.80267333984375
5,297.489990234375,283.3900146484375,14.0999755859375
6,283.6700134277344,290.88909912109375,7.219085693359375
7,347.760009765625,325.9901428222656,21.769866943359375
8,294.7799987792969,278.60693359375,16.173065185546875
9,14.680000305175781,8.98445987701416,5.695540428161621
10,347.4200134277344,321.8402099609375,25.579803466796875
11,56.04999923706055,50.021244049072266,6.028755187988281
12,345.57000732421875,319.7932434082031,25.776763916015625
13,48.290000915527344,35.67203140258789,12.617969512939453
14,38.95000076293945,20.868816375732422,18.08118438720703
15,134.47999572753906,127.69905090332031,6.78094482421875
16,87.37000274658203,73.21528625488281,14.154716491699219
17,124.58999633789062,126.74378967285156,2.1537933349609375
18,71.5999984741211,66.35690307617188,5.243095397949219
19,97.0,116.14611053466797,19.14611053466797
20,2.5299999713897705,6.49841833114624,3.9684183597564697
21,7.039999961853027,5.762750148773193,1.277249813079834
22,142.8800048828125,128.24855041503906,14.631454467773438
23,11.899999618530273,8.31348705291748,3.586512565612793
24,117.25,113.78561401367188,3.464385986328125
25,108.54000091552734,110.32177734375,1.7817764282226562
26,15.039999961853027,15.365480422973633,0.32548046112060547
27,15.180000305175781,14.985329627990723,0.1946706771850586
28,25.68000030517578,22.50704002380371,3.1729602813720703
29,49.209999084472656,55.689571380615234,6.479572296142578
30,70.5199966430664,60.32634735107422,10.193649291992188
31,1.0499999523162842,4.190977096557617,3.140977144241333
32,89.30999755859375,86.28718566894531,3.0228118896484375
33,14.420000076293945,12.973153114318848,1.4468469619750977
34,25.399999618530273,25.466567993164062,0.06656837463378906
35,14.609999656677246,12.448955535888672,2.161044120788574
36,21.1299991607666,17.989887237548828,3.1401119232177734
37,29.190000534057617,30.24343490600586,1.0534343719482422
38,25.209999084472656,26.80948257446289,1.5994834899902344
39,21.540000915527344,19.594940185546875,1.9450607299804688
40,5.5,5.273622035980225,0.2263779640197754
41,35.58000183105469,29.635692596435547,5.944309234619141
42,6.010000228881836,5.701868534088135,0.30813169479370117
43,33.939998626708984,32.135948181152344,1.8040504455566406
44,20.829999923706055,17.17037010192871,3.6596298217773438
45,7.119999885559082,6.163669586181641,0.9563302993774414
46,17.530000686645508,18.558544158935547,1.028543472290039
47,2.640000104904175,6.367481231689453,3.7274811267852783
48,35.599998474121094,33.366451263427734,2.2335472106933594
49,20.190000534057617,23.083755493164062,2.8937549591064453
50,11.529999732971191,11.425232887268066,0.104766845703125
51,17.329999923706055,13.488072395324707,3.8419275283813477
52,4.840000152587891,5.672880172729492,0.8328800201416016
53,14.449999809265137,6.932270526885986,7.51772928237915
54,161.72000122070312,158.4002227783203,3.3197784423828125
55,14.9399995803833,7.101627826690674,7.838371753692627
56,49.060001373291016,51.580867767333984,2.5208663940429688
57,38.0,34.4957160949707,3.504283905029297
58,130.60000610351562,132.8222198486328,2.2222137451171875
59,19.579999923706055,31.86823272705078,12.288232803344727
60,18.899999618530273,7.8754143714904785,11.024585247039795
61,96.69999694824219,100.2385482788086,3.5385513305664062
62,177.82000732421875,166.0679168701172,11.752090454101562
63,93.45999908447266,84.73590850830078,8.724090576171875
64,87.06999969482422,83.89828491210938,3.1717147827148438
65,190.42999267578125,201.25930786132812,10.829315185546875
66,179.30999755859375,222.66725158691406,43.35725402832031
67,19.860000610351562,16.788551330566406,3.0714492797851562
68,116.62999725341797,103.18333435058594,13.446662902832031
69,215.16000366210938,214.8795623779297,0.2804412841796875
70,5.5,5.937241554260254,0.4372415542602539
71,70.05999755859375,65.48975372314453,4.570243835449219
72,37.84000015258789,28.51964569091797,9.320354461669922
73,366.82000732421875,352.6943054199219,14.125701904296875
74,3.119999885559082,6.042332172393799,2.922332286834717
75,6.230000019073486,5.9996819496154785,0.2303180694580078
76,36.16999816894531,28.53742790222168,7.632570266723633
77,7.0,6.136544227600098,0.8634557723999023
78,20.81999969482422,15.89969253540039,4.920307159423828
79,25.59000015258789,22.892332077026367,2.6976680755615234
80,377.260009765625,397.2813720703125,20.0213623046875
81,146.1300048828125,139.7763671875,6.3536376953125
82,107.80999755859375,94.81138610839844,12.998611450195312
83,77.2699966430664,71.02635955810547,6.2436370849609375
84,55.310001373291016,43.81684494018555,11.493156433105469
85,243.66000366210938,269.88916015625,26.229156494140625
86,86.81999969482422,91.99658203125,5.176582336425781
87,40.709999084472656,34.5034065246582,6.206592559814453
88,71.7300033569336,66.77488708496094,4.955116271972656
89,249.52000427246094,210.76893615722656,38.751068115234375
90,0.8399999737739563,6.586522579193115,5.746522605419159
91,109.56999969482422,96.18547058105469,13.384529113769531
92,42.470001220703125,31.686134338378906,10.783866882324219
93,113.75,103.85920715332031,9.890792846679688
94,53.029998779296875,46.003936767578125,7.02606201171875
95,390.2900085449219,399.5711364746094,9.2811279296875
96,59.91999816894531,48.6004524230957,11.31954574584961
97,479.1000061035156,467.7647705078125,11.335235595703125
98,114.11000061035156,104.17102813720703,9.938972473144531
99,187.17999267578125,186.4140625,0.76593017578125
100,104.77999877929688,96.06471252441406,8.715286254882812
101,115.69999694824219,107.7787094116211,7.921287536621094
102,161.22999572753906,161.16976928710938,0.0602264404296875
103,477.2900085449219,493.36920166015625,16.079193115234375
104,41.400001525878906,37.1254997253418,4.274501800537109
105,25.969999313354492,17.2822322845459,8.687767028808594
106,5.179999828338623,5.734812259674072,0.5548124313354492
107,156.4199981689453,146.61447143554688,9.805526733398438
108,176.22999572753906,179.09091186523438,2.8609161376953125
109,82.72000122070312,92.36543273925781,9.645431518554688
110,12.170000076293945,10.626235008239746,1.5437650680541992
111,172.41000366210938,170.65049743652344,1.7595062255859375
112,75.80000305175781,78.82996368408203,3.0299606323242188
113,222.7100067138672,229.9004364013672,7.1904296875
114,15.920000076293945,11.906584739685059,4.013415336608887
115,9.130000114440918,6.881030082702637,2.2489700317382812
116,196.3800048828125,175.2410888671875,21.138916015625
117,65.66000366210938,65.47442626953125,0.185577392578125
118,88.97000122070312,76.64691925048828,12.323081970214844
119,119.5199966430664,122.43268585205078,2.912689208984375
120,15.529999732971191,10.558578491210938,4.971421241760254
121,186.97999572753906,175.61593627929688,11.364059448242188
122,326.4599914550781,314.8169860839844,11.64300537109375
123,65.16999816894531,58.516571044921875,6.6534271240234375
124,18.65999984741211,12.99413013458252,5.66586971282959
125,354.25,356.75567626953125,2.50567626953125
126,57.11000061035156,53.95589828491211,3.154102325439453
127,35.83000183105469,28.93511199951172,6.894889831542969
128,201.49000549316406,207.4385223388672,5.948516845703125
129,200.64999389648438,204.8694305419922,4.2194366455078125
130,11.180000305175781,7.607887268066406,3.572113037109375
131,222.72000122070312,211.2105255126953,11.509475708007812
132,297.8500061035156,259.1882019042969,38.66180419921875
133,46.72999954223633,41.847110748291016,4.8828887939453125
134,14.279999732971191,10.678664207458496,3.6013355255126953
135,95.86000061035156,90.24452209472656,5.615478515625
136,202.17999267578125,209.19529724121094,7.0153045654296875
137,16.549999237060547,10.877669334411621,5.672329902648926
138,102.44999694824219,100.68938446044922,1.7606124877929688
139,101.95999908447266,101.0283203125,0.9316787719726562
140,111.43000030517578,105.40157318115234,6.0284271240234375
141,178.30999755859375,187.47695922851562,9.166961669921875
142,343.29998779296875,349.81719970703125,6.5172119140625
